time,cluster,region,Temperature,RelativeHumidity,Wind_U,Wind_V,Pressure,CloudCover,WindGustSpeed,distance,power-production
2000-03-12 00:00:00+00:00,0.0,SE1,262.0728,0.97402745,-0.86583513,-1.7974765,100292.484,0.99975765,3.6646626,0.5075034224741993,53.34424900000001
2000-03-12 00:00:00+00:00,0.0,SE2,266.5523,0.9614788000000001,-0.5720521,-2.8192887000000004,99861.68,0.9869959999999999,5.548706,0.5577658385800007,202.073118
2000-03-12 00:00:00+00:00,0.0,SE3,273.3554,0.99865925,-0.27534990000000004,-1.3735008,99223.51,1.0,2.8981457,0.5124430815218238,157.706154
2000-03-12 00:00:00+00:00,0.0,SE4,274.1419,0.99598,-0.27035335,-2.6610582000000003,98984.016,1.0,4.3916245,0.5125950810811305,106.889159
2000-03-12 00:00:00+00:00,1.0,SE1,263.5702,0.9661390999999999,-0.24382587,-2.9765599999999997,100165.43,0.99996924,5.4532313,0.5446180482607175,53.34424900000001
2000-03-12 00:00:00+00:00,1.0,SE2,264.0016,0.9704961999999999,-1.1384562,-2.8537334999999997,99979.37,0.99598604,5.953729599999999,0.4904694426716735,202.073118
2000-03-12 00:00:00+00:00,1.0,SE3,273.49957,0.9948030000000001,0.13129283,-1.1705433,99193.92,1.0,2.6954632000000003,0.4943234362317953,157.706154
2000-03-12 00:00:00+00:00,1.0,SE4,275.19903999999997,0.99655807,0.46047026,-1.9725319,99082.66,0.99999994,3.6785487999999997,0.5247444273735107,106.889159
2000-03-12 00:00:00+00:00,2.0,SE1,262.09686,0.9854891,-0.48463878,-2.0318673,100440.734,0.99999976,3.8043562999999994,0.5293631369439763,53.34424900000001
2000-03-12 00:00:00+00:00,2.0,SE2,269.67422,0.9692767,0.5324867,-2.3762174,99544.34,0.99625844,5.0745435,0.5386118501409444,202.073118
2000-03-12 00:00:00+00:00,2.0,SE3,275.54605,0.99800175,-2.155924,-0.9183631999999999,99012.05,1.0,3.6212062999999994,0.551341566946173,157.706154
2000-03-12 00:00:00+00:00,2.0,SE4,275.59927000000005,0.9958902000000001,0.47323334,-2.1901848,98997.11,1.0,4.183694,0.4674811314876194,106.889159
2000-03-12 01:00:00+00:00,0.0,SE1,261.98453,0.97369874,-0.8148758,-2.0577164,100269.61,0.99687016,4.093116,0.5075034224741993,92.972236
2000-03-12 01:00:00+00:00,0.0,SE2,266.3688,0.95820564,-0.38841820000000005,-2.9862385,99873.17,0.97435135,5.801523,0.5577658385800007,198.98658
2000-03-12 01:00:00+00:00,0.0,SE3,273.3849,0.9981868,-0.39402187,-1.8899931,99220.625,1.0,3.8411534,0.5124430815218238,201.937691
2000-03-12 01:00:00+00:00,0.0,SE4,274.12494,0.9967584,-0.18774712,-2.7517877,98950.62,0.99999994,4.513425,0.5125950810811305,150.77652799999996
