time,cluster,region,Temperature,RelativeHumidity,Wind_U,Wind_V,Pressure,CloudCover,WindGustSpeed,distance,power-production
2000-01-30 00:00:00+00:00,0.0,SE1,262.76732999999996,0.9800448,-1.1558241000000002,-0.75979626,100851.3,0.9694526,2.9371681,0.5075034224741993,13.146524
2000-01-30 00:00:00+00:00,0.0,SE2,267.95453,0.9591562,-1.8979735,0.6081118000000001,100544.8,0.9999549999999999,4.592830999999999,0.5577658385800007,55.024432999999995
2000-01-30 00:00:00+00:00,0.0,SE3,272.356,0.95162034,0.7677353,-2.5593904999999997,100140.56,0.99346995,5.5030730000000005,0.5124430815218238,384.249595
2000-01-30 00:00:00+00:00,0.0,SE4,275.1253,0.9170655000000001,4.916823,-1.3649013,100053.31,0.9549919,9.171702999999999,0.5125950810811305,1112.975071
2000-01-30 00:00:00+00:00,1.0,SE1,264.98355,0.97713524,-0.24047634,-2.2589977,100766.05,0.9907398999999999,4.27241,0.5446180482607175,13.146524
2000-01-30 00:00:00+00:00,1.0,SE2,265.39517,0.9772645000000001,-1.354435,-1.530378,100656.65,0.9975016999999999,4.15534,0.4904694426716735,55.024432999999995
2000-01-30 00:00:00+00:00,1.0,SE3,273.08547999999996,0.9557628,2.5574367000000002,-2.6084943,100348.53,0.930902,6.6995416,0.4943234362317953,384.249595
2000-01-30 00:00:00+00:00,1.0,SE4,276.08435,0.89643884,9.374874,-3.6449332,100508.83,0.59806246,16.794237,0.5247444273735107,1112.975071
2000-01-30 00:00:00+00:00,2.0,SE1,263.00802999999996,0.9818939,-0.9252678,-0.9110212999999999,100951.9,0.99651974,3.0840752,0.5293631369439763,13.146524
2000-01-30 00:00:00+00:00,2.0,SE2,269.58926,0.9588485000000001,-0.84188914,-1.9981953999999997,100408.14,0.99998415,4.9023094,0.5386118501409444,55.024432999999995
2000-01-30 00:00:00+00:00,2.0,SE3,275.0498,0.9260823,6.392526,-6.891308,99683.2,0.9998802999999999,13.664841000000001,0.551341566946173,384.249595
2000-01-30 00:00:00+00:00,2.0,SE4,276.46286000000003,0.87058336,10.150848,-3.3316584000000002,100676.1,0.636835,17.74691,0.4674811314876194,1112.975071
2000-01-30 01:00:00+00:00,0.0,SE1,262.80832000000004,0.98041296,-1.0470033,-0.78065544,100865.24,0.980025,3.010438,0.5075034224741993,15.641547000000001
2000-01-30 01:00:00+00:00,0.0,SE2,267.70544,0.96181357,-1.6136241000000002,0.46202305,100574.1,0.9997535,3.88424,0.5577658385800007,50.925221
2000-01-30 01:00:00+00:00,0.0,SE3,272.1539,0.94954556,0.7729745,-2.6493034,100225.38,0.98624814,5.6183267,0.5124430815218238,403.167763
