time,cluster,region,Temperature,RelativeHumidity,Wind_U,Wind_V,Pressure,CloudCover,WindGustSpeed,distance,power-production
2000-01-31 00:00:00+00:00,0.0,SE1,260.605,0.97911555,-1.3187188,0.8806543,100987.58,0.9961263000000001,2.8886366000000003,0.5075034224741993,1.4108399999999999
2000-01-31 00:00:00+00:00,0.0,SE2,266.57132,0.9909971,-1.0892788999999998,2.3653677,100705.02,0.9923523000000001,4.8541746,0.5577658385800007,156.227525
2000-01-31 00:00:00+00:00,0.0,SE3,269.64322000000004,0.98109823,1.0610089,1.4728370000000002,100985.68,0.87618047,3.6755958,0.5124430815218238,764.1347910000002
2000-01-31 00:00:00+00:00,0.0,SE4,274.1808,0.94003826,3.328466,1.0038531,101384.125,0.47977427,5.8407555,0.5125950810811305,484.23295700000006
2000-01-31 00:00:00+00:00,1.0,SE1,261.92618,0.97755307,0.05371636,-1.2494671,101000.664,0.96462387,2.8765428,0.5446180482607175,1.4108399999999999
2000-01-31 00:00:00+00:00,1.0,SE2,263.53098,0.9800464,-1.3520492,1.6298434,100906.62,0.9825079,3.9805036,0.4904694426716735,156.227525
2000-01-31 00:00:00+00:00,1.0,SE3,275.38675,0.9663495999999999,3.446819,3.5589912000000004,100988.48,0.99064636,9.063556,0.4943234362317953,764.1347910000002
2000-01-31 00:00:00+00:00,1.0,SE4,275.846,0.9421525,4.5964545999999995,2.7971895,101428.81,0.8850087,8.991662,0.5247444273735107,484.23295700000006
2000-01-31 00:00:00+00:00,2.0,SE1,260.97952000000004,0.9833348,-0.36595842,-1.0413903,101090.49,0.9859220999999999,2.5597807999999995,0.5293631369439763,1.4108399999999999
2000-01-31 00:00:00+00:00,2.0,SE2,267.72955,0.9780819,-0.10356068,1.7293307,100838.02,0.967258,3.7917928999999995,0.5386118501409444,156.227525
2000-01-31 00:00:00+00:00,2.0,SE3,274.7041,0.86268914,4.374413,-0.26505455,101218.58,0.28507012,6.4839964000000005,0.551341566946173,764.1347910000002
2000-01-31 00:00:00+00:00,2.0,SE4,275.32635,0.9465697,4.0203876,2.0761328000000003,101671.83,0.8344031999999999,7.363682700000001,0.4674811314876194,484.23295700000006
2000-01-31 01:00:00+00:00,0.0,SE1,260.6084,0.97964686,-1.376093,1.0457081,101008.57,0.9975195,3.1259956,0.5075034224741993,1.3452
2000-01-31 01:00:00+00:00,0.0,SE2,266.64322000000004,0.99077034,-1.3452946000000001,2.4995666,100686.3,0.9964429,5.1719885,0.5577658385800007,204.13619
2000-01-31 01:00:00+00:00,0.0,SE3,270.3178,0.9841770000000001,0.65752596,1.693993,100928.7,0.9110549000000001,3.835869,0.5124430815218238,795.606904
2000-01-31 01:00:00+00:00,0.0,SE4,274.32355,0.94356245,3.3405628,1.2976462,101384.14,0.62459606,6.1071053,0.5125950810811305,485.539149
2000-01-31 01:00:00+00:00,1.0,SE1,261.94736,0.97742695,0.12823175,-1.0994143,101020.08,0.9736229,2.8157224999999997,0.5446180482607175,1.3452
2000-01-31 01:00:00+00:00,1.0,SE2,263.73712,0.97832906,-1.4217594,1.7062865000000003,100928.2,0.99757797,4.212358999999999,0.4904694426716735,204.13619
2000-01-31 01:00:00+00:00,1.0,SE3,275.67337000000003,0.9650641999999999,3.5353209999999997,3.5893129999999998,100918.805,0.9987657,9.449105,0.4943234362317953,795.606904
2000-01-31 01:00:00+00:00,1.0,SE4,275.88482999999997,0.9491722,4.390325499999999,3.3922138,101365.92,0.98380893,9.314983,0.5247444273735107,485.539149
2000-01-31 01:00:00+00:00,2.0,SE1,260.93683,0.98328656,-0.51619464,-0.93754315,101102.94,0.97288555,2.5859337000000004,0.5293631369439763,1.3452
2000-01-31 01:00:00+00:00,2.0,SE2,267.68155,0.9777745999999999,-0.26461163,1.8076011000000003,100828.63,0.97843707,3.8590133,0.5386118501409444,204.13619
2000-01-31 01:00:00+00:00,2.0,SE3,274.71985,0.8734861999999999,4.564349,0.30999905,101217.41,0.27315125,6.482994000000001,0.551341566946173,795.606904
2000-01-31 01:00:00+00:00,2.0,SE4,275.5418,0.94911265,3.8983727,2.4266900000000002,101616.234,0.97136986,7.638300999999999,0.4674811314876194,485.539149
2000-01-31 02:00:00+00:00,0.0,SE1,260.75995,0.9790032,-1.4010871999999999,1.2256038999999999,101011.81,0.99913746,3.4170177,0.5075034224741993,2.0092
2000-01-31 02:00:00+00:00,0.0,SE2,266.7037,0.98989433,-1.6471433999999998,2.756247,100641.75,0.99184674,5.732876,0.5577658385800007,292.10539
2000-01-31 02:00:00+00:00,0.0,SE3,271.08227999999997,0.98651177,0.3496809,1.9774162,100837.445,0.97386014,4.175255,0.5124430815218238,918.917156
2000-01-31 02:00:00+00:00,0.0,SE4,274.50638,0.94679534,3.0250394,1.6689180000000001,101321.52,0.82251006,6.1584554,0.5125950810811305,545.522392
2000-01-31 02:00:00+00:00,1.0,SE1,262.03302,0.9765886999999999,0.22245114,-0.9419478000000001,101026.05,0.9634666,2.7458843999999996,0.5446180482607175,2.0092
2000-01-31 02:00:00+00:00,1.0,SE2,263.93307000000004,0.9770377,-1.6605823,1.6683732,100895.27,0.9993917999999999,4.4481152999999996,0.4904694426716735,292.10539
2000-01-31 02:00:00+00:00,1.0,SE3,275.73032,0.96580505,3.3986389999999997,3.775093,100833.95,0.9993261,9.468113,0.4943234362317953,918.917156
2000-01-31 02:00:00+00:00,1.0,SE4,275.9889,0.9524769000000001,4.1212335,3.739835,101268.91,0.99122405,9.510991,0.5247444273735107,545.522392
2000-01-31 02:00:00+00:00,2.0,SE1,260.8448,0.9836825000000001,-0.63875836,-0.8120199,101094.51,0.97059864,2.5718677000000003,0.5293631369439763,2.0092
