time,cluster,region,ensemble_member,x,y,Temperature,RelativeHumidity,Wind_U,Wind_V,Pressure,CloudCover,WindGustSpeed,distance
2000-02-09 00:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,256.5809,0.9914829,0.3146797,2.5794845,101354.836,0.96182454,5.0954013,0.5075034224741993
2000-02-09 00:00:00,0.0,SE2,4.5,14551.631058304398,39558.280207881224,260.4439,0.972064,-0.99354625,1.3958541,101099.05,0.6811303,4.257495,0.5577658385800007
2000-02-09 00:00:00,0.0,SE3,4.5,-2779.5236672794117,-401977.6525735294,271.2224,0.95177984,1.8853738,2.820605,101680.26,0.7752792,6.61555,0.5124430815218238
2000-02-09 00:00:00,0.0,SE4,4.5,72276.49851190476,-681235.3869047619,269.52625,0.95748216,1.8152844,0.46757808,102054.914,0.22612967,3.3707933,0.5125950810811305
2000-02-09 00:00:00,1.0,SE1,4.5,270273.2144396552,267221.1223060345,260.87006,0.98096675,0.562788,2.027969,101419.48,0.98327863,4.1119313,0.5446180482607175
2000-02-09 00:00:00,1.0,SE2,4.5,153139.59375,139836.05729166666,259.92578,0.9954052,-1.0348824,2.6681824,101314.97,0.9726277,5.248677,0.49046944267167353
2000-02-09 00:00:00,1.0,SE3,4.5,-141450.9234913793,-510020.2596982759,271.06912,0.9205012,1.0062097,3.970504,101678.8,0.7884009,6.9469757,0.4943234362317953
2000-02-09 00:00:00,1.0,SE4,4.5,-130593.5143581081,-697709.0033783783,270.6772,0.8907787,0.41070205,3.545438,101947.24,0.24787037,5.7350097,0.5247444273735107
2000-02-09 00:00:00,2.0,SE1,4.5,341104.33733974356,437848.8934294872,259.4536,0.98458713,0.15182413,3.3985245,101417.52,0.98063254,5.976797,0.5293631369439763
2000-02-09 00:00:00,2.0,SE2,4.5,74714.59375,-110530.609375,263.7705,0.970178,0.53281015,1.9743714,101308.48,0.8537818,4.488226,0.5386118501409444
2000-02-09 00:00:00,2.0,SE3,4.5,193514.59375,-585330.6229166667,274.21973,0.8521443,3.4453268,0.95563525,101977.89,0.46106148,5.220885,0.551341566946173
2000-02-09 00:00:00,2.0,SE4,4.5,-86695.93256578948,-808804.3092105263,269.67978,0.9158228,-0.39979404,1.9670684,102049.17,0.20272972,3.3622446,0.4674811314876194
2000-02-09 01:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,256.49203,0.99115914,0.15966073,2.518011,101384.164,0.96177655,4.8760834,0.5075034224741993
2000-02-09 01:00:00,0.0,SE2,4.5,14551.631058304398,39558.280207881224,260.523,0.97325736,-0.8464808,1.4685329,101109.7,0.6827857,4.257914,0.5577658385800007
2000-02-09 01:00:00,0.0,SE3,4.5,-2779.5236672794117,-401977.6525735294,270.6965,0.952158,1.7216724,2.8225765,101699.26,0.77233195,6.324593,0.5124430815218238
2000-02-09 01:00:00,0.0,SE4,4.5,72276.49851190476,-681235.3869047619,269.19904,0.9626043,1.7042711,0.47163698,102069.65,0.28924298,3.2553556,0.5125950810811305
2000-02-09 01:00:00,1.0,SE1,4.5,270273.2144396552,267221.1223060345,261.2821,0.97916543,0.36278403,2.1132524,101436.25,0.9871069,4.0518236,0.5446180482607175
2000-02-09 01:00:00,1.0,SE2,4.5,153139.59375,139836.05729166666,260.15823,0.99547714,-1.1019431,2.7709906,101324.64,0.9746816,5.4125915,0.49046944267167353
2000-02-09 01:00:00,1.0,SE3,4.5,-141450.9234913793,-510020.2596982759,270.9534,0.915157,0.95029753,4.244495,101690.74,0.84840506,7.3392377,0.4943234362317953
2000-02-09 01:00:00,1.0,SE4,4.5,-130593.5143581081,-697709.0033783783,270.52484,0.89410526,0.14096218,3.6282294,101957.45,0.20815958,5.8545685,0.5247444273735107
2000-02-09 01:00:00,2.0,SE1,4.5,341104.33733974356,437848.8934294872,260.01575,0.9854449,0.3336028,3.4577293,101445.805,0.976472,6.1132574,0.5293631369439763
2000-02-09 01:00:00,2.0,SE2,4.5,74714.59375,-110530.609375,264.2733,0.9723064,0.56580234,2.0956416,101316.98,0.882905,4.613003,0.5386118501409444
2000-02-09 01:00:00,2.0,SE3,4.5,193514.59375,-585330.6229166667,274.10837,0.8526391,3.3096662,0.9288617,101998.35,0.4307511,5.1570363,0.551341566946173
2000-02-09 01:00:00,2.0,SE4,4.5,-86695.93256578948,-808804.3092105263,269.66336,0.9168781,-0.54359275,2.0986872,102049.836,0.35788196,3.647932,0.4674811314876194
2000-02-09 02:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,256.5599,0.99055684,0.05968525,2.4095132,101412.48,0.96618754,4.7692704,0.5075034224741993
2000-02-09 02:00:00,0.0,SE2,4.5,14551.631058304398,39558.280207881224,260.6349,0.9740057,-0.8123237,1.5289043,101114.445,0.70899373,4.3193264,0.5577658385800007
2000-02-09 02:00:00,0.0,SE3,4.5,-2779.5236672794117,-401977.6525735294,270.2134,0.9512467,1.6670202,2.7839768,101718.64,0.7523566,6.099132,0.5124430815218238
2000-02-09 02:00:00,0.0,SE4,4.5,72276.49851190476,-681235.3869047619,268.91885,0.96553415,1.5846704,0.5096386,102077.63,0.3890353,3.2073405,0.5125950810811305
2000-02-09 02:00:00,1.0,SE1,4.5,270273.2144396552,267221.1223060345,261.71466,0.9789674,0.19761357,2.1837006,101460.52,0.99463385,4.082254,0.5446180482607175
2000-02-09 02:00:00,1.0,SE2,4.5,153139.59375,139836.05729166666,260.48975,0.9955271,-1.1228582,2.8608148,101340.56,0.9787515,5.588626,0.49046944267167353
2000-02-09 02:00:00,1.0,SE3,4.5,-141450.9234913793,-510020.2596982759,270.85547,0.91180325,1.0176113,4.3315067,101687.9,0.8033347,7.5918455,0.4943234362317953
2000-02-09 02:00:00,1.0,SE4,4.5,-130593.5143581081,-697709.0033783783,270.3955,0.8999778,-0.2708968,3.6359367,101939.695,0.22438784,5.989608,0.5247444273735107
2000-02-09 02:00:00,2.0,SE1,4.5,341104.33733974356,437848.8934294872,260.4264,0.9851773,0.41473407,3.3301432,101484.61,0.98404026,6.1855707,0.5293631369439763
2000-02-09 02:00:00,2.0,SE2,4.5,74714.59375,-110530.609375,264.808,0.9753242,0.5698103,2.2689257,101327.984,0.86294633,4.8066783,0.5386118501409444
