time,cluster,region,ensemble_member,x,y,Temperature,RelativeHumidity,Wind_U,Wind_V,Pressure,CloudCover,WindGustSpeed,distance
2000-02-26 00:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,252.45113,0.9093249,1.126861,-2.0813787,104628.234,0.05314093,4.367054,0.5075034224741993
2000-02-26 00:00:00,0.0,SE2,4.5,14551.631058304398,39558.280207881224,253.46826,0.9489762,0.34854004,-1.7241987,104673.984,0.044682708,3.2017415,0.5577658385800007
2000-02-26 00:00:00,0.0,SE3,4.5,-2779.5236672794117,-401977.6525735294,261.6795,0.8997891,-0.47961795,-3.2075264,104220.91,0.029286643,6.598513,0.5124430815218238
2000-02-26 00:00:00,0.0,SE4,4.5,72276.49851190476,-681235.3869047619,267.62595,0.8595415,-0.70706916,-5.668084,103543.49,0.836501,10.472339,0.5125950810811305
2000-02-26 00:00:00,1.0,SE1,4.5,270273.2144396552,267221.1223060345,255.90848,0.90179527,2.0867949,-3.431632,104435.52,0.26706484,7.0717044,0.5446180482607175
2000-02-26 00:00:00,1.0,SE2,4.5,153139.59375,139836.05729166666,253.74524,0.93307173,1.0371429,-2.5901263,104567.75,0.08966611,5.5872107,0.49046944267167353
2000-02-26 00:00:00,1.0,SE3,4.5,-141450.9234913793,-510020.2596982759,264.53876,0.8988004,-2.4914732,-3.3479514,104194.695,0.34735864,7.4153147,0.4943234362317953
2000-02-26 00:00:00,1.0,SE4,4.5,-130593.5143581081,-697709.0033783783,264.90515,0.8753712,-2.5138774,-3.6644135,103838.62,0.123211175,7.590649,0.5247444273735107
2000-02-26 00:00:00,2.0,SE1,4.5,341104.33733974356,437848.8934294872,253.85213,0.934666,1.6456752,-3.3917146,104510.69,0.27517238,6.640775,0.5293631369439763
2000-02-26 00:00:00,2.0,SE2,4.5,74714.59375,-110530.609375,256.5667,0.92618644,1.5269613,-2.018427,104462.57,0.04272595,5.148752,0.5386118501409444
2000-02-26 00:00:00,2.0,SE3,4.5,193514.59375,-585330.6229166667,270.10934,0.76266044,-4.8621116,-8.129734,103459.99,0.9208247,13.631772,0.551341566946173
2000-02-26 00:00:00,2.0,SE4,4.5,-86695.93256578948,-808804.3092105263,265.24576,0.87071836,-1.978632,-4.662461,103614.06,0.3290536,8.5871525,0.4674811314876194
2000-02-26 01:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,252.56418,0.9038156,1.096948,-2.1961393,104616.12,0.08190897,4.5667377,0.5075034224741993
2000-02-26 01:00:00,0.0,SE2,4.5,14551.631058304398,39558.280207881224,253.34271,0.9471843,0.4108939,-1.698607,104647.836,0.057352703,3.1852846,0.5577658385800007
2000-02-26 01:00:00,0.0,SE3,4.5,-2779.5236672794117,-401977.6525735294,261.37073,0.8914845,-0.3162285,-3.1281054,104202.28,0.035572365,6.311594,0.5124430815218238
2000-02-26 01:00:00,0.0,SE4,4.5,72276.49851190476,-681235.3869047619,267.61893,0.86691445,-0.7002728,-5.8964915,103542.66,0.83689815,11.090316,0.5125950810811305
2000-02-26 01:00:00,1.0,SE1,4.5,270273.2144396552,267221.1223060345,256.01797,0.9010587,2.0075479,-3.3935137,104420.6,0.38670474,7.0496798,0.5446180482607175
2000-02-26 01:00:00,1.0,SE2,4.5,153139.59375,139836.05729166666,253.74117,0.9306749,1.0927242,-2.5574043,104545.19,0.13649012,5.4607525,0.49046944267167353
2000-02-26 01:00:00,1.0,SE3,4.5,-141450.9234913793,-510020.2596982759,264.26257,0.8996093,-2.2754896,-3.1710324,104197.05,0.24612616,7.215805,0.4943234362317953
2000-02-26 01:00:00,1.0,SE4,4.5,-130593.5143581081,-697709.0033783783,264.9797,0.88989204,-2.4763844,-3.7434955,103855.695,0.12344616,7.664174,0.5247444273735107
2000-02-26 01:00:00,2.0,SE1,4.5,341104.33733974356,437848.8934294872,253.94489,0.93967915,1.5857388,-3.4013948,104505.984,0.31494313,6.683057,0.5293631369439763
2000-02-26 01:00:00,2.0,SE2,4.5,74714.59375,-110530.609375,256.45264,0.92499775,1.572166,-2.0730386,104430.06,0.049589418,5.2716484,0.5386118501409444
2000-02-26 01:00:00,2.0,SE3,4.5,193514.59375,-585330.6229166667,270.12842,0.7480065,-5.1014037,-8.113453,103460.09,0.90467477,13.931631,0.551341566946173
2000-02-26 01:00:00,2.0,SE4,4.5,-86695.93256578948,-808804.3092105263,265.21338,0.8844066,-1.8736719,-4.79373,103616.53,0.2932262,8.509795,0.4674811314876194
