time,cluster,region,ensemble_member,x,y,Temperature,RelativeHumidity,Wind_U,Wind_V,Pressure,CloudCover,WindGustSpeed,distance
2000-01-26 00:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,261.7473,0.94779783,3.4743898,-0.18566549,99043.484,0.48920205,6.4581695,0.5075034224741993
2000-01-26 00:00:00,0.0,SE2,4.5,14551.631058304398,39558.280207881224,269.38953,0.94445044,3.1271036,1.5319573,99765.94,0.35999158,6.6164117,0.5577658385800007
2000-01-26 00:00:00,0.0,SE3,4.5,-2779.5236672794117,-401977.6525735294,275.36322,0.96079445,4.132178,2.6940255,100547.75,0.8708991,9.744276,0.5124430815218238
2000-01-26 00:00:00,0.0,SE4,4.5,72276.49851190476,-681235.3869047619,275.9545,0.95765495,2.681993,3.0078645,101073.02,0.98927516,6.9523897,0.5125950810811305
2000-01-26 00:00:00,1.0,SE1,4.5,270273.2144396552,267221.1223060345,263.00906,0.9354742,3.9090672,-0.20428798,99070.22,0.46867886,7.026298,0.5446180482607175
2000-01-26 00:00:00,1.0,SE2,4.5,153139.59375,139836.05729166666,269.2049,0.95086414,5.135923,1.1218663,99447.58,0.63781554,9.537674,0.49046944267167353
2000-01-26 00:00:00,1.0,SE3,4.5,-141450.9234913793,-510020.2596982759,276.01627,0.9637926,3.0086994,3.6215303,100687.695,0.7988151,8.785962,0.4943234362317953
2000-01-26 00:00:00,1.0,SE4,4.5,-130593.5143581081,-697709.0033783783,276.904,0.97189665,2.304455,3.3607478,101019.414,0.9800164,7.3436446,0.5247444273735107
2000-01-26 00:00:00,2.0,SE1,4.5,341104.33733974356,437848.8934294872,258.95047,0.94014966,3.4922054,-1.3430083,98750.91,0.64995867,7.06282,0.5293631369439763
2000-01-26 00:00:00,2.0,SE2,4.5,74714.59375,-110530.609375,270.04504,0.92343384,2.5912688,0.87008756,100034.734,0.33250788,5.874323,0.5386118501409444
2000-01-26 00:00:00,2.0,SE3,4.5,193514.59375,-585330.6229166667,277.16495,0.9155961,4.76182,5.242208,101044.55,0.99752843,9.764827,0.551341566946173
2000-01-26 00:00:00,2.0,SE4,4.5,-86695.93256578948,-808804.3092105263,276.906,0.96792275,1.1460747,2.290389,101165.945,0.9785893,4.5677123,0.4674811314876194
2000-01-26 01:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,262.00333,0.9528809,3.353749,0.2537822,99156.56,0.44318232,6.144658,0.5075034224741993
2000-01-26 01:00:00,0.0,SE2,4.5,14551.631058304398,39558.280207881224,269.0449,0.9466716,2.7531743,1.593851,99860.89,0.38227654,6.074637,0.5577658385800007
2000-01-26 01:00:00,0.0,SE3,4.5,-2779.5236672794117,-401977.6525735294,275.26904,0.96381885,3.8222797,2.6793597,100602.59,0.83131766,9.427657,0.5124430815218238
2000-01-26 01:00:00,0.0,SE4,4.5,72276.49851190476,-681235.3869047619,275.906,0.9600422,2.5191932,2.8007898,101094.23,0.99219745,6.6185846,0.5125950810811305
2000-01-26 01:00:00,1.0,SE1,4.5,270273.2144396552,267221.1223060345,263.3183,0.938025,3.9151418,-0.00092062785,99207.05,0.3481139,6.951646,0.5446180482607175
2000-01-26 01:00:00,1.0,SE2,4.5,153139.59375,139836.05729166666,269.10516,0.9526778,4.9291606,1.2764704,99570.195,0.6649207,9.286631,0.49046944267167353
2000-01-26 01:00:00,1.0,SE3,4.5,-141450.9234913793,-510020.2596982759,276.05896,0.9641975,3.0967033,3.4199474,100738.766,0.85400146,8.701478,0.4943234362317953
2000-01-26 01:00:00,1.0,SE4,4.5,-130593.5143581081,-697709.0033783783,276.84113,0.97322226,2.4624612,3.1632798,101049.305,0.9730306,7.17999,0.5247444273735107
2000-01-26 01:00:00,2.0,SE1,4.5,341104.33733974356,437848.8934294872,258.87265,0.94162035,3.30122,-1.026407,98876.266,0.66495,6.5523663,0.5293631369439763
2000-01-26 01:00:00,2.0,SE2,4.5,74714.59375,-110530.609375,269.77847,0.9269857,2.302941,0.7453446,100120.734,0.42045757,5.372503,0.5386118501409444
2000-01-26 01:00:00,2.0,SE3,4.5,193514.59375,-585330.6229166667,277.14865,0.91944146,4.4268456,4.933117,101074.77,0.99914056,9.321821,0.551341566946173
2000-01-26 01:00:00,2.0,SE4,4.5,-86695.93256578948,-808804.3092105263,276.5759,0.97100806,1.2538966,2.211753,101185.29,0.9904173,4.5018806,0.4674811314876194
2000-01-26 02:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,262.17368,0.95772314,3.2801197,0.6735576,99255.66,0.47119662,6.042269,0.5075034224741993
2000-01-26 02:00:00,0.0,SE2,4.5,14551.631058304398,39558.280207881224,268.69766,0.94911045,2.6294014,1.700257,99932.52,0.44096836,5.6751785,0.5577658385800007
2000-01-26 02:00:00,0.0,SE3,4.5,-2779.5236672794117,-401977.6525735294,275.14417,0.9661647,3.6293702,2.6751215,100639.016,0.82685804,8.938561,0.5124430815218238
2000-01-26 02:00:00,0.0,SE4,4.5,72276.49851190476,-681235.3869047619,275.81958,0.96265,2.3597937,2.5466924,101118.75,0.99652684,6.207933,0.5125950810811305
2000-01-26 02:00:00,1.0,SE1,4.5,270273.2144396552,267221.1223060345,263.63614,0.94103616,3.9201436,0.2332699,99311.234,0.3624601,6.9182525,0.5446180482607175
2000-01-26 02:00:00,1.0,SE2,4.5,153139.59375,139836.05729166666,268.93307,0.9561439,4.56019,1.4933406,99651.25,0.5682707,8.906445,0.49046944267167353
2000-01-26 02:00:00,1.0,SE3,4.5,-141450.9234913793,-510020.2596982759,276.01785,0.96495944,3.0738595,3.2208912,100772.375,0.8219507,8.537244,0.4943234362317953
2000-01-26 02:00:00,1.0,SE4,4.5,-130593.5143581081,-697709.0033783783,276.75995,0.9738063,2.5284612,2.7701383,101064.19,0.959653,6.9503884,0.5247444273735107
2000-01-26 02:00:00,2.0,SE1,4.5,341104.33733974356,437848.8934294872,258.85733,0.94230163,3.1738725,-0.74763685,98985.125,0.59924275,5.974452,0.5293631369439763
2000-01-26 02:00:00,2.0,SE2,4.5,74714.59375,-110530.609375,269.58728,0.93084884,2.123133,0.7259444,100179.89,0.62391245,4.9239764,0.5386118501409444
2000-01-26 02:00:00,2.0,SE3,4.5,193514.59375,-585330.6229166667,277.12042,0.92477834,4.0826287,4.74599,101101.78,0.997443,8.760793,0.551341566946173
2000-01-26 02:00:00,2.0,SE4,4.5,-86695.93256578948,-808804.3092105263,276.28455,0.9749698,1.3601596,2.029556,101188.35,0.98060834,4.315541,0.4674811314876194
2000-01-26 03:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,262.2896,0.9618766,3.1898508,0.8016525,99324.35,0.55276644,5.916643,0.5075034224741993
