time,cluster,region,ensemble_member,x,y,Temperature,RelativeHumidity,Wind_U,Wind_V,Pressure,CloudCover,WindGustSpeed,distance
2000-02-19 00:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,264.47067,0.97587955,-0.7707756,0.55717725,102711.1,0.99647886,2.63405,0.5075034224741993
2000-02-19 00:00:00,0.0,SE2,4.5,14551.631058304398,39558.280207881224,267.10983,0.9421738,-2.2514927,2.3005302,102544.13,0.9914851,6.138058,0.5577658385800007
2000-02-19 00:00:00,0.0,SE3,4.5,-2779.5236672794117,-401977.6525735294,271.73718,0.98424214,-1.7353834,0.050662875,102153.61,0.9976795,3.4150977,0.5124430815218238
2000-02-19 00:00:00,0.0,SE4,4.5,72276.49851190476,-681235.3869047619,273.19623,0.94521964,2.3220437,1.6469414,102298.055,0.9996763,4.8060246,0.5125950810811305
2000-02-19 00:00:00,1.0,SE1,4.5,270273.2144396552,267221.1223060345,263.4415,0.93736994,-0.40673628,0.09372913,102788.31,0.97590464,2.3572662,0.5446180482607175
2000-02-19 00:00:00,1.0,SE2,4.5,153139.59375,139836.05729166666,265.35995,0.96294266,-0.5735238,1.3246554,102686.33,0.95882046,3.193902,0.49046944267167353
2000-02-19 00:00:00,1.0,SE3,4.5,-141450.9234913793,-510020.2596982759,273.478,0.98741436,0.9193977,1.392436,102023.94,0.999037,4.213465,0.4943234362317953
2000-02-19 00:00:00,1.0,SE4,4.5,-130593.5143581081,-697709.0033783783,273.40402,0.9338829,1.9131596,2.6588604,102247.56,0.96464425,5.7977347,0.5247444273735107
2000-02-19 00:00:00,2.0,SE1,4.5,341104.33733974356,437848.8934294872,262.6652,0.97181714,-0.09967334,-0.56738466,102833.61,0.8997446,1.7962906,0.5293631369439763
2000-02-19 00:00:00,2.0,SE2,4.5,74714.59375,-110530.609375,267.54257,0.93840337,-2.34941,-0.091270834,102536.86,0.92109257,4.9992843,0.5386118501409444
2000-02-19 00:00:00,2.0,SE3,4.5,193514.59375,-585330.6229166667,274.25497,0.9440563,2.6083572,-0.05783778,102244.586,0.99139386,5.263167,0.551341566946173
2000-02-19 00:00:00,2.0,SE4,4.5,-86695.93256578948,-808804.3092105263,273.08197,0.9270732,1.500934,2.095502,102378.18,0.9163343,4.1740026,0.4674811314876194
2000-02-19 01:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,264.27234,0.97629154,-0.73493916,0.4858058,102718.49,0.99604017,2.5629327,0.5075034224741993
2000-02-19 01:00:00,0.0,SE2,4.5,14551.631058304398,39558.280207881224,266.9021,0.94194496,-1.9972245,2.1612096,102566.945,0.99236935,5.870308,0.5577658385800007
2000-02-19 01:00:00,0.0,SE3,4.5,-2779.5236672794117,-401977.6525735294,271.65668,0.98191905,-2.0975769,-0.088961475,102133.07,0.9993526,4.064478,0.5124430815218238
2000-02-19 01:00:00,0.0,SE4,4.5,72276.49851190476,-681235.3869047619,273.14017,0.9453606,2.2941792,1.5942019,102250.62,0.99769187,4.7482057,0.5125950810811305
2000-02-19 01:00:00,1.0,SE1,4.5,270273.2144396552,267221.1223060345,263.33817,0.9394166,-0.5454085,0.0531557,102785.945,0.96944964,2.2890778,0.5446180482607175
2000-02-19 01:00:00,1.0,SE2,4.5,153139.59375,139836.05729166666,265.09775,0.96389043,-0.33751693,1.1454033,102701.49,0.9291773,3.071036,0.49046944267167353
2000-02-19 01:00:00,1.0,SE3,4.5,-141450.9234913793,-510020.2596982759,273.38626,0.9888686,0.8230645,1.0896623,101995.2,0.99782676,3.9738138,0.4943234362317953
2000-02-19 01:00:00,1.0,SE4,4.5,-130593.5143581081,-697709.0033783783,273.34244,0.93633455,1.7387846,2.6027088,102203.22,0.9759309,5.4017,0.5247444273735107
2000-02-19 01:00:00,2.0,SE1,4.5,341104.33733974356,437848.8934294872,262.28018,0.9734914,-0.06636482,-0.769577,102836.48,0.8575265,1.903403,0.5293631369439763
2000-02-19 01:00:00,2.0,SE2,4.5,74714.59375,-110530.609375,267.337,0.94116807,-2.127126,-0.24296378,102542.234,0.9216885,4.731069,0.5386118501409444
2000-02-19 01:00:00,2.0,SE3,4.5,193514.59375,-585330.6229166667,274.14035,0.95047945,2.0427597,0.24057072,102201.29,0.98562074,4.849389,0.551341566946173
2000-02-19 01:00:00,2.0,SE4,4.5,-86695.93256578948,-808804.3092105263,273.09366,0.93030494,1.4241837,2.132228,102333.734,0.9467004,4.108586,0.4674811314876194
2000-02-19 02:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,264.0921,0.975463,-0.496575,0.45997146,102740.3,0.99592733,2.5142107,0.5075034224741993
2000-02-19 02:00:00,0.0,SE2,4.5,14551.631058304398,39558.280207881224,266.71976,0.94217145,-1.9341279,1.9305723,102605.13,0.9857042,5.4027247,0.5577658385800007
2000-02-19 02:00:00,0.0,SE3,4.5,-2779.5236672794117,-401977.6525735294,271.5972,0.9782879,-2.4154122,-0.2937329,102151.664,0.99999803,4.716926,0.5124430815218238
2000-02-19 02:00:00,0.0,SE4,4.5,72276.49851190476,-681235.3869047619,273.0773,0.9450837,2.1797612,1.5204575,102221.09,0.9958988,4.603511,0.5125950810811305
2000-02-19 02:00:00,1.0,SE1,4.5,270273.2144396552,267221.1223060345,263.14368,0.94315773,-0.36036938,0.087232694,102783.77,0.93391025,2.239142,0.5446180482607175
2000-02-19 02:00:00,1.0,SE2,4.5,153139.59375,139836.05729166666,264.81543,0.9639134,-0.24090952,0.9351981,102727.86,0.8859099,2.787478,0.49046944267167353
2000-02-19 02:00:00,1.0,SE3,4.5,-141450.9234913793,-510020.2596982759,273.30396,0.98954654,0.6985266,0.78582764,101984.08,0.9993227,3.687286,0.4943234362317953
2000-02-19 02:00:00,1.0,SE4,4.5,-130593.5143581081,-697709.0033783783,273.30115,0.93806124,1.5390627,2.5072618,102166.51,0.9812055,5.149901,0.5247444273735107
2000-02-19 02:00:00,2.0,SE1,4.5,341104.33733974356,437848.8934294872,261.79984,0.9758401,-0.2985659,-1.0430651,102849.78,0.80982196,2.162324,0.5293631369439763
2000-02-19 02:00:00,2.0,SE2,4.5,74714.59375,-110530.609375,267.13745,0.9430819,-2.001689,-0.442682,102578.19,0.8827533,4.4061465,0.5386118501409444
2000-02-19 02:00:00,2.0,SE3,4.5,193514.59375,-585330.6229166667,274.09222,0.9506864,1.5167516,0.35160965,102183.99,0.9851404,4.5565777,0.551341566946173
2000-02-19 02:00:00,2.0,SE4,4.5,-86695.93256578948,-808804.3092105263,273.06656,0.9324024,1.5188384,2.0870564,102276.336,0.9340827,4.1041355,0.4674811314876194
2000-02-19 03:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,263.9224,0.97448033,-0.49283043,0.0773926,102761.26,0.9926988,2.4949918,0.5075034224741993
2000-02-19 03:00:00,0.0,SE2,4.5,14551.631058304398,39558.280207881224,266.5045,0.9430957,-1.8707949,1.7986965,102620.664,0.97653687,5.054697,0.5577658385800007
2000-02-19 03:00:00,0.0,SE3,4.5,-2779.5236672794117,-401977.6525735294,271.52625,0.9735915,-2.7786562,-0.5828713,102162.484,0.9999999,5.454049,0.5124430815218238
2000-02-19 03:00:00,0.0,SE4,4.5,72276.49851190476,-681235.3869047619,273.03015,0.9450017,2.1256535,1.4263324,102175.51,0.99584895,4.403326,0.5125950810811305
2000-02-19 03:00:00,1.0,SE1,4.5,270273.2144396552,267221.1223060345,262.9311,0.945709,-0.22880605,-0.19433096,102793.8,0.9377237,2.1235945,0.5446180482607175
2000-02-19 03:00:00,1.0,SE2,4.5,153139.59375,139836.05729166666,264.47452,0.9652166,0.050240897,0.7909543,102727.53,0.8582605,2.6244106,0.49046944267167353
2000-02-19 03:00:00,1.0,SE3,4.5,-141450.9234913793,-510020.2596982759,273.20377,0.9899454,0.30680817,0.5294761,101966.91,0.99830836,3.4663937,0.4943234362317953
2000-02-19 03:00:00,1.0,SE4,4.5,-130593.5143581081,-697709.0033783783,273.24405,0.9410262,1.3406019,2.288114,102116.67,0.97861356,4.846061,0.5247444273735107
2000-02-19 03:00:00,2.0,SE1,4.5,341104.33733974356,437848.8934294872,261.21133,0.97746104,-0.27117172,-1.5011611,102891.8,0.7627055,2.6036758,0.5293631369439763
2000-02-19 03:00:00,2.0,SE2,4.5,74714.59375,-110530.609375,266.87207,0.9455856,-1.8486152,-0.6054219,102591.516,0.8452655,4.207389,0.5386118501409444
2000-02-19 03:00:00,2.0,SE3,4.5,193514.59375,-585330.6229166667,274.04938,0.94967735,0.9065543,0.16364731,102150.26,0.9909807,4.2556677,0.551341566946173
2000-02-19 03:00:00,2.0,SE4,4.5,-86695.93256578948,-808804.3092105263,272.93732,0.9348426,1.5019295,1.896769,102214.336,0.9151433,3.9852881,0.4674811314876194
2000-02-19 04:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,263.78177,0.97263044,-0.7556174,-0.26573774,102794.48,0.99503386,2.4706252,0.5075034224741993
2000-02-19 04:00:00,0.0,SE2,4.5,14551.631058304398,39558.280207881224,266.29886,0.9442812,-1.6827945,1.6757388,102634.98,0.9764073,4.782809,0.5577658385800007
2000-02-19 04:00:00,0.0,SE3,4.5,-2779.5236672794117,-401977.6525735294,271.41113,0.9668092,-3.1556225,-0.8144702,102171.664,0.99995846,6.2473593,0.5124430815218238
