time,cluster,region,ensemble_member,x,y,Temperature,RelativeHumidity,Wind_U,Wind_V,Pressure,CloudCover,WindGustSpeed,distance
2000-01-17 00:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,264.63947,0.94043565,-4.7168756,3.9955537,99861.76,1.0,11.372922,0.5075034224741993
2000-01-17 00:00:00,0.0,SE2,4.5,14551.631058304398,39558.280207881224,270.39404,0.9483639,-5.028548,4.653956,98747.67,0.99933,12.380228,0.5577658385800007
2000-01-17 00:00:00,0.0,SE3,4.5,-2779.5236672794117,-401977.6525735294,273.04202,0.9708876,-2.718343,2.445864,98335.77,0.99914104,7.211859,0.5124430815218238
2000-01-17 00:00:00,0.0,SE4,4.5,72276.49851190476,-681235.3869047619,274.15204,0.9729142,-0.95194083,3.0121796,98350.195,0.9924715,6.5206695,0.5125950810811305
2000-01-17 00:00:00,1.0,SE1,4.5,270273.2144396552,267221.1223060345,266.68378,0.89524525,-3.68725,4.9702277,100001.75,0.9995292,11.017362,0.5446180482607175
2000-01-17 00:00:00,1.0,SE2,4.5,153139.59375,139836.05729166666,268.059,0.942066,-6.010608,6.1708097,99418.42,1.0,15.368837,0.49046944267167353
2000-01-17 00:00:00,1.0,SE3,4.5,-141450.9234913793,-510020.2596982759,273.60486,0.9796816,-0.41257656,2.4719417,98105.3,0.997318,5.3946137,0.4943234362317953
2000-01-17 00:00:00,1.0,SE4,4.5,-130593.5143581081,-697709.0033783783,274.4524,0.962802,2.7245958,1.1930349,98260.64,0.9955425,6.0685925,0.5247444273735107
2000-01-17 00:00:00,2.0,SE1,4.5,341104.33733974356,437848.8934294872,265.1001,0.9313394,-3.388201,3.894529,100355.234,0.9996416,9.5387,0.5293631369439763
2000-01-17 00:00:00,2.0,SE2,4.5,74714.59375,-110530.609375,271.41968,0.9505047,-4.8057013,4.7891083,98788.1,0.99999964,12.55722,0.5386118501409444
2000-01-17 00:00:00,2.0,SE3,4.5,193514.59375,-585330.6229166667,274.53943,0.8820229,-6.2841787,9.166733,98630.11,0.99999774,15.921686,0.551341566946173
2000-01-17 00:00:00,2.0,SE4,4.5,-86695.93256578948,-808804.3092105263,274.39392,0.9638572,3.8467746,0.29845312,98363.67,0.98602206,6.882001,0.4674811314876194
2000-01-17 01:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,264.71054,0.9387121,-4.7282224,3.8449147,99893.01,1.0,10.986922,0.5075034224741993
2000-01-17 01:00:00,0.0,SE2,4.5,14551.631058304398,39558.280207881224,270.37454,0.94813526,-5.2464833,4.5019116,98783.02,0.9999226,12.183947,0.5577658385800007
2000-01-17 01:00:00,0.0,SE3,4.5,-2779.5236672794117,-401977.6525735294,272.9977,0.9714711,-2.835464,2.177534,98326.38,0.9963567,6.974713,0.5124430815218238
2000-01-17 01:00:00,0.0,SE4,4.5,72276.49851190476,-681235.3869047619,274.0706,0.9737728,-0.6362017,2.6390812,98324.05,0.99921983,5.963847,0.5125950810811305
2000-01-17 01:00:00,1.0,SE1,4.5,270273.2144396552,267221.1223060345,266.61166,0.8972132,-3.4768767,4.6096,100030.37,0.9991612,10.521655,0.5446180482607175
2000-01-17 01:00:00,1.0,SE2,4.5,153139.59375,139836.05729166666,267.92383,0.9417288,-6.0242515,5.9376173,99448.42,1.0,14.985829,0.49046944267167353
