time,cluster,region,ensemble_member,x,y,Temperature,RelativeHumidity,Wind_U,Wind_V,Pressure,CloudCover,WindGustSpeed,distance
2000-03-08 00:00:00,0.0,SE1,4.5,189379.00052966102,329143.98146186443,257.9229,0.9548773,-1.4848797,-1.6698627,101300.89,0.99999523,4.1645226,0.5075034224741993
2000-03-08 00:00:00,0.0,SE2,4.5,14551.631058304398,39558.280207881224,263.8135,0.9214583,-2.9596388,-1.3465524,100682.13,1.0,6.093435,0.5577658385800007
2000-03-08 00:00:00,0.0,SE3,4.5,-2779.5236672794117,-401977.6525735294,269.47458,0.9576771,-0.98597544,-1.5260564,99881.836,0.9977034,4.1465535,0.5124430815218238
2000-03-08 00:00:00,0.0,SE4,4.5,72276.49851190476,-681235.3869047619,272.7443,0.97065204,1.1492232,2.2701743,99906.83,0.98328805,4.6976485,0.5125950810811305
2000-03-08 00:00:00,1.0,SE1,4.5,270273.2144396552,267221.1223060345,260.3246,0.9546122,-1.0858682,-2.6159627,101193.05,0.9999924,5.0012417,0.5446180482607175
2000-03-08 00:00:00,1.0,SE2,4.5,153139.59375,139836.05729166666,261.19315,0.9442319,-3.463596,-2.3504226,100941.66,1.0,7.683993,0.49046944267167353
2000-03-08 00:00:00,1.0,SE3,4.5,-141450.9234913793,-510020.2596982759,270.44193,0.9557491,-1.1222326,-1.0520157,99822.445,0.9990486,3.4558427,0.4943234362317953
2000-03-08 00:00:00,1.0,SE4,4.5,-130593.5143581081,-697709.0033783783,272.63208,0.97873133,-1.7376822,1.2244043,99749.1,0.96027356,3.942851,0.5247444273735107
2000-03-08 00:00:00,2.0,SE1,4.5,341104.33733974356,437848.8934294872,255.59505,0.96234155,-0.18107663,-1.9308556,101438.09,0.9853496,3.5553818,0.5293631369439763
2000-03-08 00:00:00,2.0,SE2,4.5,74714.59375,-110530.609375,265.02374,0.9354739,-1.7050225,-2.6205587,100406.23,0.9999994,6.305674,0.5386118501409444
